		188146
40.690476851	-73.987892706	66
40.69047704	-73.761334955	5
40.69048022	-73.779436814	162
40.690481914	-73.763696835	5
40.690482755	-73.743575619	4
40.690483577	-73.835599424	17
40.690484029	-73.86791228	3
40.690485131	-73.915824414	66
40.690490705	-73.800207044	20
40.690491796	-73.939533459	97
40.690495168	-73.746701934	24
40.690496855	-73.786807321	28
40.690499826	-73.750087906	7
40.690500694	-73.816076789	13
40.690501565	-73.846640783	17
40.690501768	-73.834885402	1
40.690505869	-73.959005521	648
40.690506056	-73.968287209	135
40.690507257	-73.919906311	32
40.690507584	-73.9952993	139
40.690508887	-73.740539304	17
40.690509105	-73.863527402	7
40.690509432	-73.870948434	52
40.690509735	-73.758587102	2
40.690513378	-73.764316949	21
40.690516035	-73.843121347	9
40.690522803	-73.969314894	124
40.690523559	-73.782014925	27
40.690524869	-73.847653999	8
40.690525016	-73.865384431	46
40.690526693	-73.797242845	5
40.690534459	-73.942443415	11
40.69053502	-73.905821466	198
40.690536602	-73.746820773	13
40.69053665	-73.840149998	14
40.690536895	-73.985000732	1
40.690536978	-73.758489643	4
40.690543346	-73.998086691	1
40.690547128	-73.730896825	20
40.690548449	-73.74846865	7
40.690551165	-73.955338249	176
40.690551382	-73.823915983	47
40.690555122	-73.95857999	22
40.690560945	-73.834045069	26
40.690561149	-73.981877979	142
40.690561499	-73.97034257	87
40.690561728	-73.809722936	1
40.690562844	-73.755143222	13
40.690563451	-73.925942593	77
40.690564194	-73.850430489	25
40.690567784	-73.991963799	1
40.690568871	-73.814093329	38
40.690569846	-73.985105296	187
40.690574212	-73.82629585	28
40.690574303	-73.945349772	88
40.690576153	-73.994203089	40
40.69057983	-73.913974445	199
40.690580484	-73.762246892	71
40.690581756	-73.762863506	15
40.690588944	-73.796745034	11
40.690590167	-73.867122366	50
40.690594188	-73.760912639	6
40.690594197	-73.77592063	5
40.690595102	-73.923970105	62
40.690599187	-73.734401609	20
40.690600181	-73.971352218	193
40.690602918	-73.932079869	346
40.690604554	-73.951613273	31
40.690606452	-73.835151982	13
40.690607177	-73.858370695	11
40.690610087	-73.967324373	76
40.69061192	-73.85556165	56
40.690612738	-73.744015046	17
40.690613276	-73.87054076	282
40.69061682	-73.948259734	17
40.690620345	-73.729345965	9
40.690620621	-73.862668958	28
40.690622013	-73.985235098	147
40.690623095	-73.817100543	25
40.690628112	-73.818535698	2
40.690628241	-73.993049181	37
40.690628995	-73.957927268	362
40.690629556	-73.903967876	40
40.690636245	-73.798670471	89
40.690636642	-73.79733266	14
40.690638852	-73.972347442	96
40.690641415	-73.986782046	16
40.690646009	-73.922109378	181
40.690647801	-73.847213793	7
40.690648976	-73.806084278	19
40.690651669	-73.819552514	112
40.690652655	-73.749683466	4
40.690654842	-73.908042562	58
40.69065577	-73.938191897	1
40.690656605	-73.85838862	16
40.690657195	-73.981744533	3
40.69065847	-73.864497098	102
40.690660587	-73.954397024	44
40.690661195	-73.938072896	257
40.690661533	-73.810324846	13
40.690669617	-73.998980962	2
40.690672023	-73.973335458	61
40.690674181	-73.985364901	39
40.690677244	-73.912124466	44
40.690677571	-73.991898879	333
40.690679896	-73.731332611	4
40.690689712	-73.804205456	7
40.690691081	-73.853048128	20
40.690693557	-73.866336063	8
40.690693591	-73.749575134	4
40.690695699	-73.781603284	17
40.690696701	-73.990784638	95
40.690697506	-73.833575955	42
40.690698804	-73.823396336	27
40.690699497	-73.916199162	29
40.690702863	-73.957274544	78
40.69070511	-73.789601273	43
40.690706203	-73.828285995	8
40.690707418	-73.754720793	9
40.6907082	-73.837214339	34
40.690714073	-73.760486705	8
40.69071415	-73.80894722	1
40.690715816	-73.989630731	3
40.690717114	-73.870129479	54
40.69072161	-73.920281072	17
40.690722081	-73.841256583	15
40.690722343	-73.96635071	202
40.690723948	-73.988556157	531
40.690732133	-73.861814117	9
40.690736759	-73.751763792	13
40.690738308	-73.943932497	259
40.690740587	-73.764020456	6
40.690740875	-73.815228727	20
40.69074293	-73.927622769	95
40.690743792	-73.800534429	25
40.690745456	-73.744450859	5
40.690746644	-73.857952107	22
40.690753061	-73.814273113	1
40.690754843	-73.956816554	297
40.690756599	-73.923299214	37
40.690761016	-73.812408809	63
40.690761886	-73.842258944	29
40.690762038	-73.985559604	1
40.690763987	-73.790279009	17
40.690765627	-73.996233225	25
40.690766854	-73.778620918	75
40.690767106	-73.982516177	1
40.690769479	-73.930619288	67
40.690771603	-73.741410927	34
40.690772388	-73.839925863	42
40.690774629	-73.910274482	128
40.69077524	-73.918474425	104
40.690776466	-73.924287223	44
40.690777723	-73.785814782	79
40.690782161	-73.805308609	17
40.690786609	-73.738334977	1
40.69078837	-73.72727185	50
40.690792167	-73.854840068	29
40.690792485	-73.762563462	8
40.690793242	-73.949972426	85
40.690801439	-73.933615804	73
40.690805467	-73.749271812	12
40.690806635	-73.792608328	33
40.69080682	-73.956358564	29
40.690808275	-73.81790777	31
40.690808538	-73.852604336	22
40.690809441	-73.924344881	24
40.690809918	-73.73176841	2
40.690810249	-73.747692378	31
40.6908126	-73.813750082	62
40.690813238	-73.778476524	13
40.690823527	-73.797469119	68
40.690826353	-73.827870999	9
40.690828802	-73.788201768	37
40.690830576	-73.936612326	51
40.690834595	-73.965395075	106
40.69083681	-73.833106832	14
40.690837389	-73.843279253	20
40.690837672	-73.787058648	15
40.690838191	-73.867987303	34
40.690839427	-73.857515588	17
40.690839664	-73.924391724	30
40.690843687	-73.75426594	18
40.690843722	-73.981023291	1
40.69084396	-73.904342586	29
40.690846802	-73.863602436	27
40.690848962	-73.822873074	21
40.690850376	-73.846809461	3
40.690856473	-73.869577496	44
40.690858065	-73.727725918	25
40.690859635	-73.93960885	20
40.690860822	-73.762426191	4
40.690860966	-73.814806496	3
40.690861178	-73.758639919	13
40.690861536	-73.955886147	60
40.690864695	-73.735273197	30
40.69086634	-73.825263783	34
40.690866375	-73.985848057	3167
40.690867845	-73.781195245	13
40.690869235	-73.908420891	40
40.690872716	-73.997928018	266
40.690873075	-73.839301789	45
40.690873478	-73.802520929	5
40.690875404	-73.744875867	1
40.690876553	-73.791807586	23
40.690876596	-73.756836877	33
40.690882858	-73.806426165	8
40.690884504	-73.978787584	78
40.690884672	-73.847833476	4
40.690891624	-73.91250281	17
40.690899552	-73.942518825	58
40.690901156	-73.794807677	30
40.690905518	-73.994048004	8
40.690907203	-73.807850452	61
40.690908377	-73.916581132	32
40.690916249	-73.955413731	73
40.690918097	-73.804540141	18
40.690925013	-73.728179997	35
40.690925999	-73.852164148	5
40.690927282	-73.846848949	3
40.690929166	-73.762292526	45
40.690932212	-73.857082673	15
40.690933285	-73.860191015	51
40.690935963	-73.920659443	53
40.690936694	-73.858488992	10
40.690938515	-73.81868991	23
40.690938762	-73.92915509	331
40.690942138	-73.945425195	98
40.690942242	-74.020667218	1
40.690942674	-73.732200593	1
40.690943757	-73.827456009	14
40.690948356	-73.75963846	21
40.690953985	-73.836337487	31
40.690954355	-73.743350235	1
40.690961887	-73.888952152	4
40.690962431	-73.832666589	27
40.690963815	-73.906570901	224
40.690968132	-73.73017393	10
40.69096897	-73.78979877	12
40.69097088	-73.98762217	107
40.69097096	-73.954941313	31
40.690972384	-73.951685125	46
40.690972995	-73.844097489	27
40.690973924	-73.846834418	1
40.690981057	-73.814384263	16
40.690981906	-73.948331571	50
40.690982698	-73.753811074	8
40.690985231	-73.997001282	78
40.690985685	-73.817276241	1
40.69098828	-73.748773499	4
40.690991804	-73.782878829	58
40.690995833	-73.869029117	39
40.690996249	-73.999900478	1
40.690996379	-73.822353422	48
40.690996885	-73.80086542	7
40.690999937	-73.935151748	137
40.691001202	-73.750929827	28
40.691001442	-73.991743783	24
40.691002605	-73.745300885	9
40.691005173	-73.853981382	35
40.691007736	-73.841400141	15
40.691008445	-73.728641223	28
40.691008575	-73.914727539	127
40.691009478	-73.989327785	26
40.691010406	-73.797601972	20
40.691014836	-73.811524631	52
40.691023536	-73.795712401	26
40.691024992	-73.856646153	12
40.691025669	-73.954468894	33
40.691028114	-73.774639049	6
40.691031338	-73.777707727	24
40.691035533	-73.760640607	4
40.691036207	-73.763622751	30
40.691037238	-73.780783607	15
40.691039794	-73.742278929	11
40.691048271	-73.994560039	28
40.691050211	-73.846408738	2
40.691050858	-73.963537889	1
40.691054872	-73.739224602	2
40.691055444	-73.983453654	155
40.691056773	-73.80377166	20
40.691058366	-73.904720906	11
40.691058567	-73.986331217	40
40.691061461	-73.866425474	16
40.691063451	-73.796552471	69
40.69106352	-73.941097931	283
40.691066628	-73.827026581	15
40.691068017	-73.851612119	9
40.691068805	-73.794929764	2
40.69106983	-73.861889142	32
40.691070617	-73.794406891	21
40.691071201	-73.784230813	6
40.691076195	-73.757773704	26
40.691077642	-73.954018112	55
40.691083628	-73.908799225	43
40.691086024	-73.986399724	116
40.69108913	-73.729102461	7
40.691090799	-73.832229943	13
40.691092803	-73.764451928	6
40.691094994	-73.996074542	21
40.691097385	-73.748459368	2
40.691101145	-73.813962029	1
40.691102549	-73.753381519	21
40.691103257	-73.912877554	32
40.691106222	-73.924871016	218
40.691107698	-73.922952637	19
40.691107823	-73.868549302	37
40.69110803	-73.927694492	53
40.691110734	-73.986464627	20
40.691115029	-73.856213242	14
40.691117259	-73.91696671	32
40.691121617	-73.838421332	18
40.691127442	-73.736141197	35
40.691129611	-73.953567329	41
40.691130653	-73.840967131	11
40.691135326	-73.745740309	9
40.691136039	-73.813475125	30
40.691137321	-73.930691025	24
40.691143742	-73.755966859	23
40.691143793	-73.821833768	34
40.69114445	-73.761541714	20
40.691145914	-73.802931204	14
40.691145948	-73.946914295	204
40.691147569	-73.921034211	137
40.691149226	-73.804874819	11
40.691150559	-73.797698908	5
40.691157583	-73.948356677	1
40.691160764	-73.806832834	16
40.691161487	-73.843437154	8
40.691162809	-73.919263659	84
40.691163927	-73.824217268	20
40.691166535	-73.93368756	36
40.691173137	-73.845968526	8
40.69117549	-73.774209438	2
40.691175843	-73.837945211	11
40.691181757	-73.863681083	5
40.691186746	-73.826593551	15
40.691188085	-73.797186744	8
40.691188121	-73.758790187	8
40.691188278	-73.99506847	4
40.691192349	-73.868058722	153
40.691196596	-73.997794587	35
40.69119702	-73.835460637	62
40.691198417	-73.936687702	111
40.69119992	-73.784078946	14
40.69120065	-73.911023954	86
40.691202716	-73.733075805	1
40.691204016	-73.789249919	31
40.691204231	-73.889788337	5
40.691205065	-73.855780329	19
40.691206489	-73.748145234	7
40.691209374	-73.780371959	59
40.691210493	-73.902831155	22
40.691210974	-73.831822165	18
40.691214772	-73.984387563	420
40.691216392	-73.799242072	60
40.69121679	-73.85859297	8
40.691218487	-73.813539802	43
40.691222398	-73.752951962	2
40.691222671	-73.926684693	139
40.691223903	-73.993892919	21
40.691227472	-73.939680637	96
40.69123228	-73.997902765	13
40.691233544	-73.952662157	732
40.691236402	-73.982133821	52
40.691238927	-73.744185731	3
40.691242814	-73.79400249	9
40.691243352	-73.800540146	23
40.691247118	-73.930701728	1
40.691248911	-73.818840518	3
40.691249927	-73.805992381	52
40.691250124	-73.982119393	1
40.691253573	-73.840537725	6
40.691257739	-73.867636692	69
40.691259185	-73.850865255	26
40.691267387	-73.942590628	138
40.69126839	-73.750099449	23
40.691268672	-73.81065487	16
40.691272093	-73.821379071	54
40.691272767	-73.905095622	22
40.691273026	-73.813319683	2
40.691273242	-73.992739001	52
40.691273465	-73.831385683	12
40.691274949	-73.838154117	18
40.691276314	-73.802144712	34
40.691281457	-73.855412354	4
40.69128216	-73.776830635	14
40.691285923	-73.795087761	1
40.691287395	-73.746240963	2
40.691287403	-73.746244569	50
40.691289195	-73.986908126	502
40.691289238	-73.850757008	3
40.691290713	-73.797795845	24
40.691293219	-73.917377572	22
40.691296018	-73.862822624	29
40.691296083	-73.817426841	16
40.691298016	-73.909173953	67
40.69130255	-73.762338073	39
40.691303357	-73.991595901	176
40.691304146	-73.729494642	9
40.691305262	-73.758367861	4
40.69130632	-73.995493967	14
40.691307227	-73.945497016	42
40.691307747	-73.828580136	37
40.691310811	-73.834421831	42
40.691314034	-73.830974497	17
40.691317631	-73.913252295	54
40.69131865	-73.730998285	19
40.691319735	-73.990441984	270
40.691320118	-73.998241725	9
40.69132012	-73.773779836	3
40.691323123	-73.867211055	29
40.691325873	-73.740114224	1
40.691328403	-73.831414392	17
40.691329086	-73.841554434	21
40.691331826	-73.763225044	6
40.69133274	-73.733515216	1
40.69133419	-73.826081117	33
40.69133609	-73.782055542	36
40.69133747	-73.951760586	90
40.691338014	-73.801315151	52
40.691339516	-73.752529627	8
40.691344746	-73.743633607	10
40.69134974	-73.948407012	29
40.691353814	-73.7477372	8
40.691356992	-73.760794512	9
40.691360597	-73.855047977	13
40.69136192	-73.921412587	31
40.691363012	-73.796767917	4
40.691371169	-73.812908326	17
40.691372901	-73.837544466	41
40.691376289	-73.981520766	222
40.691377614	-73.866861166	50
40.691378765	-73.779960317	15
40.691382681	-73.809882864	8
40.691383112	-73.805216705	12
40.69138485	-73.850407013	5
40.691391361	-73.791138869	95
40.691392608	-73.907323952	150
40.691392936	-73.737012799	9
40.691392957	-73.960515884	127
40.691396872	-73.938220059	306
40.691399407	-73.785073556	1
40.691402194	-73.838856978	7
40.691403136	-73.820924364	33
40.69140734	-73.842574745	24
40.691410276	-73.86196777	12
40.691414781	-73.812720691	36
40.691415641	-73.98867143	4
40.691417743	-73.793590866	27
40.69141904	-73.755060745	12
40.691420752	-73.985321465	97
40.691421088	-73.803337868	16
40.69142436	-73.99591586	7
40.69142438	-73.837068351	2
40.691425137	-73.75794192	2
40.691426326	-73.818208987	34
40.691429359	-73.866511281	78
40.691431347	-73.787493079	15
40.691435973	-73.925454815	274
40.691437312	-73.915477036	108
40.691439068	-73.78870467	11
40.691439636	-73.830527035	29
40.691441413	-73.807239499	4
40.691443823	-73.89062453	204
40.691450629	-73.854615062	23
40.691453888	-73.7521073	2
40.691454769	-73.808663831	2
40.691455861	-73.740550043	7
40.691458353	-73.797914334	65
40.691458771	-73.823177963	17
40.691462753	-73.733951024	4
40.691464074	-73.850118356	7
40.691464909	-73.987348023	257
40.691466436	-73.917792047	30
40.691469765	-73.922591619	40
40.691471233	-73.944079726	339
40.691473129	-73.927766215	71
40.691474818	-73.839758301	44
40.691478883	-73.825565081	12
40.691482841	-73.843595064	27
40.691487168	-73.905470339	72
40.691489818	-73.800214868	9
40.691490043	-73.844860752	24
40.691496953	-73.959635961	393
40.691499173	-73.925562924	87
40.691500209	-73.866067603	55
40.691500576	-73.816568054	59
40.691501137	-73.747329164	8
40.691502418	-73.930762765	31
40.691504375	-73.779620938	97
40.691509583	-73.758944082	4
40.691512407	-73.909552291	84
40.691514576	-73.747199297	2
40.69151629	-73.804441024	42
40.69151916	-73.729886824	9
40.69152616	-73.950119723	144
40.691526617	-73.812291263	76
40.69152871	-73.820484094	53
40.691530437	-73.863759702	19
40.691530767	-73.747073024	1
40.691531455	-73.997632307	11
40.691532006	-73.91362704	47
40.691532807	-73.743037892	9
40.691534166	-73.996323331	16
40.691534377	-73.93376292	262
40.691538458	-73.775949911	24
40.691539528	-73.757519601	1
40.69154107	-73.749272652	20
40.691542288	-73.993737831	7
40.691542559	-73.827750153	51
40.691543399	-73.854178533	27
40.691547633	-73.920060119	121
40.691549053	-73.858711264	37
40.691551871	-73.96849586	40
40.69155431	-73.83011566	43
40.691562989	-73.969007906	2
40.691563511	-73.936759475	96
40.691567204	-73.837136515	6
40.691571153	-73.763483827	6
40.691571361	-73.969523559	45
40.691572132	-73.989068062	90
40.691573049	-73.819001907	14
40.691573748	-73.75168495	13
40.6915738	-73.865623916	38
40.691575474	-73.847168395	36
40.69158393	-73.833479986	32
40.691585494	-73.795306806	46
40.691588592	-73.740985855	2
40.691589759	-73.849678141	11
40.691590709	-73.970035602	35
40.691592564	-73.939752426	42
40.691592676	-73.793182845	26
40.691594029	-73.759949854	23
40.691594607	-73.99925861	101
40.691595465	-73.958788491	139
40.691595506	-73.921823396	30
40.691601143	-73.968012633	17
40.691603743	-73.817581058	2
40.691605271	-73.991448017	44
40.691607012	-73.848185215	32
40.691609374	-73.772920623	2
40.691610055	-73.970551251	16
40.691616978	-73.860391518	45
40.691616995	-73.805558591	15
40.691620956	-73.809568461	1
40.691621435	-73.836667602	17
40.691623457	-73.982407773	2
40.691625412	-73.796146883	22
40.691626306	-73.825041825	37
40.691629236	-73.787636688	11
40.691629397	-73.971056083	20
40.691629414	-73.911777035	142
40.691629445	-73.783331111	25
40.691629476	-73.986302252	277
40.691632477	-73.942662433	45
40.691633104	-73.788246091	10
40.691636551	-73.903566159	162
40.691638458	-73.811865439	37
40.691640621	-73.987777103	452
40.691642398	-73.918206521	71
40.691646713	-73.996727196	5
40.69164739	-73.865180229	90
40.69164765	-73.85198946	74
40.691648736	-73.971560915	39
40.691650442	-73.841712334	11
40.691651537	-73.820043831	26
40.69165222	-73.803672546	26
40.691652934	-73.73788443	16
40.69165316	-73.967533009	49
40.691653554	-73.981791139	6
40.691655628	-73.808958947	36
40.691656663	-73.757097271	1
40.691657292	-73.923914804	106
40.691657293	-73.779209348	1
40.691660017	-73.779198521	133
40.691664711	-73.786042717	68
40.69166743	-73.836198708	13
40.691667855	-73.961759792	1
40.691668071	-73.972058535	3
40.691668075	-73.79699056	49
40.691668471	-73.744797106	11
40.691669161	-73.73182265	16
40.691671707	-73.929302157	224
40.691671727	-73.829704276	29
